Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51547,182.22.31.124,443,6,26,1,1,31,0,31,31,31,0,0,0,0,0,1192307.6923076925,76923.07692307692,26,0,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,38461.53846153846,38461.53846153846,0,31,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,32,32,0,32,0,0,0,0,0,0,0,0,adware
34488,183.79.215.140,443,6,118659916,17,14,2059,6643,678,0,121.11764705882354,228.94619519467375,1448,0,474.5000000000001,546.0409607064572,73.33563256525481,0.2612508169987243,3955330.5333333337,21020286.836568255,115234592,7,3425297,214081.06249999997,471907.6964461685,1904400,7,118477870,9113682.307692306,31893743.974100973,115244530,11,0,0,0,0,552,456,0.14326657706381657,0.11798423993490777,0,1448,271.9375000000001,430.6722380336387,185478.57661290315,0,0,0,1,0,0,0,0,0,280.7096774193548,121.11764705882354,474.5,552,0,0,0,0,0,0,17,2059,14,6643,65535,38,5,32,3425297,0,3425297,3425297,115234592,0,115234592,115234592,adware
33838,121.12.98.63,80,6,27031001,2,0,0,0,0,0,0,0,0,0,0,0,0,0.07398912086163587,27031001,0,27031001,27031001,27031001,27031001,0,27031001,27031001,0,0,0,0,0,0,0,0,0,52,0,0.07398912086163587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,3149,-1,0,20,0,0,0,0,0,0,0,0,adware
38209,125.88.193.226,80,6,1509997,4,3,488,253,488,0,122,244,253,0,84.33333333333333,146.06961810497532,490.72945178036775,4.635770799544635,251666.1666666667,387179.7101829674,1003466,46,1261869,420623,521018.8241964008,1003466,46,259231,129615.5,182632.2465516427,258756,475,0,0,0,0,120,72,2.649011885454077,1.9867589140905577,0,488,92.625,182.64636987515362,33359.69642857143,0,0,0,1,0,0,0,0,0,105.85714285714286,122,84.33333333333333,120,0,0,0,0,0,0,4,488,3,253,65535,31,1,20,0,0,0,0,0,0,0,0,adware
34488,183.79.215.140,443,6,3842620,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7807173230764426,1921310,2669521.8462372622,3808947,33673,3842620,1921310,2669521.8462372622,3808947,33673,0,0,0,0,0,0,0,0,0,96,0,0.7807173230764426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1686,-1,0,32,0,0,0,0,0,0,0,0,adware
34703,192.229.173.173,443,6,154333,6,6,329,4778,203,0,54.83333333333333,88.36835783619988,1448,0,796.3333333333333,731.243780600332,33090.784213356834,77.75394763271628,14030.272727272728,21656.07895760869,72118,4,154333,30866.6,25894.186882387326,72118,1303,29901,5980.2,11574.427618677306,26547,4,0,0,0,0,200,200,38.87697381635814,38.87697381635814,0,1448,392.84615384615387,614.3619788248952,377440.64102564106,0,0,0,1,0,0,0,0,1,425.5833333333333,54.833333333333336,796.3333333333334,200,0,0,0,0,0,0,6,329,6,4778,65535,285,2,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.42,34703,6,21937,3,2,323,0,242,0,107.66666666666666,123.18414400130129,0,0,0,0,14723.98231298719,227.92542280165927,5484.25,7998.8066349508235,17052,29,21937,10968.5,15470.789265580474,21908,29,227,227,0,227,227,1,0,0,0,96,40,136.75525368099557,91.17016912066372,0,242,94.16666666666667,118.7306475458913,14096.966666666665,0,1,0,0,1,0,0,0,0,113,107.66666666666667,0,96,0,0,0,0,0,0,3,323,2,0,285,0,1,32,0,0,0,0,0,0,0,0,adware
38738,202.77.129.185,80,6,587563,4,4,1509,290,1097,0,377.25,517.6494148230698,290,0,72.5,145,3061.799330454777,13.615561224923967,83937.57142857143,99655.61698311698,222984,322,289210,96403.33333333334,166023.8653035561,288111,322,364579,121526.33333333333,149032.6729020631,288190,1071,0,0,0,0,100,92,6.8077806124619835,6.8077806124619835,0,1097,199.88888888888889,370.4141076027088,137206.61111111112,0,0,0,1,0,0,0,0,1,224.875,377.25,72.5,100,0,0,0,0,0,0,4,1509,4,290,65535,140,2,20,0,0,0,0,0,0,0,0,adware
38739,202.77.129.185,80,6,592060,4,4,1639,290,1227,0,409.75,578.415291983191,290,0,72.5,145,3258.115731513698,13.51214403945546,84580,99927.64991399195,222989,2,288980,96326.66666666666,165874.51518040177,287861,8,369332,123110.66666666667,149341.7143076017,289241,2,0,0,0,0,100,92,6.75607201972773,6.75607201972773,0,1227,214.33333333333331,410.1713056760553,168240.5,0,0,0,1,0,0,0,0,1,241.125,409.75,72.5,100,0,0,0,0,0,0,4,1639,4,290,65535,142,2,20,0,0,0,0,0,0,0,0,adware
38208,125.88.193.226,80,6,4524365,5,3,978,253,489,0,195.6,267.8363306200262,253,0,84.33333333333333,146.06961810497532,272.08238062136894,1.7682039358009354,646337.8571428572,1103575.6256247882,3017062,27,4278172,1069543,1366326.5725038066,3017062,81,3274056,1637028,2315069.015818319,3274029,27,0,0,0,0,140,72,1.1051274598755847,0.6630764759253508,0,489,136.77777777777777,216.18208631717025,46734.694444444445,0,0,0,1,0,0,0,0,0,153.875,195.6,84.33333333333333,140,0,0,0,0,0,0,5,978,3,253,65535,31,2,20,0,0,0,0,0,0,0,0,adware
59230,36.110.213.49,80,6,537145,3,3,358,1364,358,0,119.33333333333333,206.691396369886,1364,0,454.6666666666667,787.5057671746496,3205.8382745813515,11.170168204116207,107429,137494.40316791082,258451,547,279294,139647,172553.85359939083,261661,17633,278694,139347,196292.8424573856,278147,547,0,0,0,0,80,72,5.5850841020581035,5.5850841020581035,0,1364,245.99999999999997,510.7262802454298,260841.33333333328,0,0,0,1,0,0,0,0,1,287,119.33333333333333,454.6666666666667,80,0,0,0,0,0,0,3,358,3,1364,65535,123,1,20,0,0,0,0,0,0,0,0,adware
59230,36.110.213.49,80,6,1485,2,0,0,0,0,0,0,0,0,0,0,0,0,1346.8013468013469,1485,0,1485,1485,1485,1485,0,1485,1485,0,0,0,0,0,0,0,0,0,40,0,1346.8013468013469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1415,-1,0,20,0,0,0,0,0,0,0,0,adware
38740,202.77.129.185,80,6,2313698,5,3,1635,0,1223,0,327,531.7019841979152,0,0,0,0,706.6609384630146,3.4576682004306525,330528.28571428574,678389.0155060282,1851066,1001,2313698,578424.5,855322.702699786,1851066,1001,2077895,1038947.5,1467631.9441578328,2076720,1175,0,0,0,0,120,72,2.161042625269158,1.2966255751614948,0,1223,181.66666666666666,413.58916813669094,171056,0,0,0,1,0,0,0,0,0,204.375,327,0,120,0,0,0,0,0,0,5,1635,3,0,65535,142,2,20,0,0,0,0,0,0,0,0,adware
33817,202.77.129.150,80,6,1802895,6,3,2650,332,1327,0,441.6666666666667,684.2282270314977,332,0,110.66666666666667,191.68028937095576,1654.006472922716,4.991971246245622,225361.87499999997,328184.3548457994,991179,2110,1802895,360579,365675.26349412807,991179,48956,365715,182857.5,200971.76802849697,324966,40749,0,0,0,0,140,72,3.3279808308304144,1.6639904154152072,0,1327,298.2,550.9839279769319,303583.2888888889,0,0,0,1,0,0,0,0,0,331.3333333333333,441.6666666666667,110.66666666666667,140,0,0,0,0,0,0,6,2650,3,332,65535,135,2,20,0,0,0,0,0,0,0,0,adware
49446,202.77.129.230,80,6,5446481,4,1,863,0,863,0,215.75,431.5,0,0,0,0,158.45093373133955,0.9180239497760113,1361620.25,2458148.39243869,5046261,6659,5446481,1815493.6666666665,2798073.018967935,5046261,171484,0,0,0,0,0,0,0,0,0,100,32,0.7344191598208091,0.18360478995520227,0,863,143.83333333333331,352.31827467031377,124128.16666666666,0,0,0,1,0,0,0,0,0,172.6,215.75,0,100,0,0,0,0,0,0,4,863,1,0,65535,14600,1,20,228736,0,228736,228736,5046261,0,5046261,5046261,adware
80,10.42.0.42,33817,6,210282,3,1,332,0,332,0,110.66666666666666,191.68028937095576,0,0,0,0,1578.8322348084953,19.02207511817464,70094,63923.989870783254,129505,2454,210282,105141,37926.379315721664,131959,78323,0,0,0,0,0,0,0,0,0,60,20,14.26655633863098,4.75551877954366,0,332,66.4,148.47491370598604,22044.8,0,0,0,0,1,0,0,0,0,83,110.66666666666667,0,60,0,0,0,0,0,0,3,332,1,0,156,0,1,20,0,0,0,0,0,0,0,0,adware
39714,173.194.66.188,5228,6,76035254,8,8,4236,1352,1059,0,529.5,566.0593103705148,338,0,169,180.66859953279888,73.49222506707218,0.21042870455854598,5069016.9333333345,14279567.378775574,54780786,2373,76035254,10862179.142857144,20059256.28325901,54780786,91486,75854810,10836401.42857143,20107568.962322515,54832293,40014,1,0,0,0,256,256,0.10521435227927299,0.10521435227927299,0,1059,390.99999999999994,465.38989030704136,216587.75,0,1,0,0,1,0,0,0,1,415.4375,529.5,169,256,0,0,0,0,0,0,8,4236,8,1352,1859,300,3,32,96350.66666666667,5985.6695810354695,103035,91486,25174745.333333336,25872480.81684803,54780786,6908052,adware
38177,172.217.10.74,443,6,36712765,4,0,31,0,31,0,7.75,15.500000000000002,0,0,0,0,0.8443929516068867,0.10895392923959828,12237588.333333332,21071205.0102722,36568378,178,36712765,12237588.333333332,21071205.0102722,36568378,178,0,0,0,0,0,0,0,0,0,128,0,0.10895392923959828,0,0,31,6.2,13.863621460498695,192.2,0,0,0,0,1,1,0,0,0,7.75,7.75,0,128,0,0,0,0,0,0,4,31,0,0,520,-1,1,32,144209,0,144209,144209,36568378,0,36568378,36568378,adware
44867,172.217.7.14,443,6,984312,9,10,1212,1286,613,0,134.66666666666663,245.8159880886514,588,0,128.59999999999997,226.696174549893,2537.8132136964705,19.302822682238965,54684,139029.68531174323,600853,27,947091,118386.375,199314.6976115463,600853,4363,947241,105249,218218.41357399244,679020,27,0,0,0,0,296,328,9.143442323165825,10.15938035907314,0,613,124.9,225.07540257012818,50658.936842105264,0,0,0,1,0,0,0,0,1,131.47368421052633,134.66666666666666,128.6,296,0,0,0,0,0,0,9,1212,10,1286,65535,350,4,32,0,0,0,0,0,0,0,0,adware
48794,172.217.11.1,443,6,1634768,10,8,653,5592,250,0,65.3,103.92951671418686,1418,0,699,685.8312995398879,3820.113924422303,11.010736691689585,96162.82352941176,299199.3178416428,1251950,11,1597537,177504.11111111112,404782.15368622803,1251950,690,1597867,228266.7142857143,486712.2806130655,1325551,11,0,0,0,0,328,264,6.117075939827547,4.893660751862038,0,1418,328.6842105263157,542.0424391576302,293810.0058479532,0,0,0,1,0,0,0,0,0,346.94444444444446,65.3,699,328,0,0,0,0,0,0,10,653,8,5592,65535,349,4,32,0,0,0,0,0,0,0,0,adware
41518,216.58.219.225,443,6,476429,9,8,628,5189,237,0,69.77777777777777,102.4338539958565,1418,0,648.625,653.8630126301031,12209.58421926457,35.682126822674526,29776.8125,39955.03183032771,157112,12,439539,54942.375,50358.23809733475,157112,3198,439585,62797.857142857145,89867.58125788663,248629,12,0,0,0,0,296,264,18.890537729651218,16.791589093023305,0,1418,323.1666666666667,520.541262420524,270963.2058823529,0,0,0,1,0,0,0,0,0,342.1764705882353,69.77777777777777,648.625,296,0,0,0,0,0,0,9,628,8,5189,65535,349,4,32,0,0,0,0,0,0,0,0,adware
38208,125.88.193.226,80,6,6017152,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3323831606713608,6017152,0,6017152,6017152,6017152,6017152,0,6017152,6017152,0,0,0,0,0,0,0,0,0,40,0,0.3323831606713608,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,adware
36853,172.217.7.14,443,6,1862392,25,33,4586,27009,1368,0,183.44,406.0868215870427,1418,0,818.4545454545456,673.0368717104719,16964.74211658985,31.1427454585286,32673.54385964913,115772.22849291965,772207,7,1824894,76037.25,180003.20286576787,772207,7,1824911,57028.46874999999,160089.1832909806,812039,7,0,0,0,0,808,1064,13.42359718040026,17.71914827812834,0,1418,535.5084745762714,649.6760034122408,422078.90940970194,0,0,0,1,0,0,0,0,1,544.7413793103449,183.44,818.4545454545455,808,0,0,0,0,0,0,25,4586,33,27009,65535,426,7,32,0,0,0,0,0,0,0,0,adware
59233,36.110.213.49,80,6,10514603,2,2,0,0,0,0,0,0,0,0,0,0,0,0.38042330271528085,3504867.6666666665,5847669.897166933,10255579,2368,259024,259024,0,259024,259024,10257947,10257947,0,10257947,10257947,0,0,0,0,60,52,0.19021165135764043,0.19021165135764043,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,115,0,20,0,0,0,0,0,0,0,0,adware
33838,121.12.98.63,80,6,12039429,2,0,0,0,0,0,0,0,0,0,0,0,0,0.16612083513262962,12039429,0,12039429,12039429,12039429,12039429,0,12039429,12039429,0,0,0,0,0,0,0,0,0,40,0,0.16612083513262962,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,3149,-1,0,20,0,0,0,0,0,0,0,0,adware
51736,202.77.129.146,80,6,15481274,2,2,0,106,0,0,0,0,106,0,53,74.95331880577403,6.846981714812359,0.2583766684834853,5160424.666666667,8728844.76895851,15238759,6742,242515,242515,0,242515,242515,15245501,15245501,0,15245501,15245501,0,0,0,0,60,52,0.12918833424174264,0.12918833424174264,0,106,21.2,47.40464112299554,2247.2,0,0,0,1,0,0,0,0,1,26.5,0,53,60,0,0,0,0,0,0,2,0,2,106,65535,115,0,20,0,0,0,0,0,0,0,0,adware
51732,202.77.129.146,80,6,15607571,4,4,1427,657,1427,0,356.75,713.5,657,0,164.25,328.5,133.52494119680762,0.5125717512353459,2229653,5631892.71568875,14999086,1117,608485,202828.33333333334,175367.5397139771,319117,1117,15371581,5123860.333333333,8555598.035056364,15001610,40750,0,0,0,0,100,92,0.25628587561767296,0.25628587561767296,0,1427,231.55555555555554,498.1736923782485,248177.02777777778,0,0,0,1,0,0,0,0,1,260.5,356.75,164.25,100,0,0,0,0,0,0,4,1427,4,657,65535,137,1,20,0,0,0,0,0,0,0,0,adware
32797,172.217.12.142,443,6,278009,15,17,1578,5696,816,0,105.2,212.7967507807794,1418,0,335.05882352941177,541.2514977563844,26164.620569837665,115.1041872745127,8968.032258064515,16363.344701871254,76316,3,201693,14406.642857142857,18790.557172756675,52907,63,240760,15047.5,25814.404852071773,90219,3,0,0,0,0,488,552,53.95508778492783,61.14909948958487,0,1418,220.42424242424244,425.453436810586,181010.62689393933,0,0,0,1,0,0,0,0,1,227.3125,105.2,335.05882352941177,488,0,0,0,0,0,0,15,1578,17,5696,65535,361,9,32,0,0,0,0,0,0,0,0,adware
32797,172.217.12.142,443,6,28,1,1,55,0,55,55,55,0,0,0,0,0,1964285.7142857143,71428.57142857143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,35714.28571428572,35714.28571428572,0,55,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,361,361,0,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.42,32797,6,125215,1,2,0,0,0,0,0,0,0,0,0,0,0,23.95879087968694,62607.5,85471.53217592393,123045,2170,0,0,0,0,0,2170,2170,0,2170,2170,0,0,0,0,32,76,7.986263626562313,15.972527253124627,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,361,1638,0,32,0,0,0,0,0,0,0,0,adware
38210,125.88.193.226,80,6,33640954,4,3,0,0,0,0,0,0,0,0,0,0,0,0.20807971141365372,5606825.666666667,9008932.23653604,22104122,5762,23404091,7801363.666666667,12450787.940574097,22171879,244169,32414504,16207252,8347582.228097427,22109884,10304620,0,0,0,0,132,84,0.11890269223637355,0.08917701917728017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,4,0,3,0,65535,29,0,20,1232212,0,1232212,1232212,22104122,0,22104122,22104122,adware
48103,206.126.112.148,443,6,174768,12,13,446,4738,204,0,37.16666666666667,59.27567849131767,1448,0,364.46153846153857,527.1705314514168,29662.18071958253,143.0467820195917,7282,10919.387775480105,40404,10,169279,15389.000000000002,20578.966378319394,58128,59,159295,13274.583333333332,15342.452117977238,40404,10,0,0,0,0,392,424,68.662455369404,74.38432665018767,0,1448,199.3846153846154,404.1455259604468,163333.60615384614,0,0,0,1,0,0,0,0,1,207.36,37.166666666666664,364.46153846153845,392,0,0,0,0,0,0,12,446,13,4738,65535,118,6,32,0,0,0,0,0,0,0,0,adware
48103,206.126.112.148,443,6,312,1,1,55,0,55,55,55,0,0,0,0,0,176282.05128205128,6410.25641025641,312,0,312,312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,3205.128205128205,3205.128205128205,0,55,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,118,118,0,32,0,0,0,0,0,0,0,0,adware
443,10.42.0.42,48103,6,152436,1,3,0,0,0,0,0,0,0,0,0,0,0,26.240520611928943,50812,87596.08523786893,151959,45,0,0,0,0,0,477,238.5,273.6503243191939,432,45,0,0,0,0,32,108,6.560130152982236,19.680390458946707,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,118,1641,0,32,0,0,0,0,0,0,0,0,adware
38208,125.88.193.226,80,6,24040534,2,0,0,0,0,0,0,0,0,0,0,0,0,0.08319282758028586,24040534,0,24040534,24040534,24040534,24040534,0,24040534,24040534,0,0,0,0,0,0,0,0,0,40,0,0.08319282758028586,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,adware
32789,216.58.217.68,443,6,62131276,9,10,2506,1736,1219,0,278.4444444444444,533.4384011090482,694,0,173.6,234.65018881541758,68.27479287565251,0.3058041170762371,3451737.5555555555,14571917.628284238,61840412,24,62131276,7766409.500000001,21849228.259650618,61840412,511,62042948,6893660.888888887,20637336.56708863,61926532,24,1,0,0,0,288,320,0.1448545817729544,0.16094953530328268,0,1219,273.0499999999999,445.2075181424122,198209.7342105263,0,1,0,0,1,0,0,0,1,287.42105263157896,278.44444444444446,173.6,288,0,0,0,0,0,0,9,2506,10,1736,1991,533,3,32,143497,0,143497,143497,61840412,0,61840412,61840412,adware
0,8.0.6.4,0,0,108289758,8,0,0,0,0,0,0,0,0,0,0,0,0,0.07387586922116864,15469965.42857143,19691043.971567404,41594169,1764,108289758,15469965.42857143,19691043.971567404,41594169,1764,0,0,0,0,0,0,0,0,0,0,0,0.07387586922116864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,0,0,134130,50967.52366948977,185283,83350,35961868,7804968.52850689,41594169,27052654,adware
51122,192.229.173.173,80,6,60176304,2,2,0,0,0,0,0,0,0,0,0,0,0,0.06647134725987824,20058768,34720557.0391474,60150612,2140,25692,25692,0,25692,25692,60152752,60152752,0,60152752,60152752,0,0,0,0,72,72,0.03323567362993912,0.03323567362993912,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,65535,283,0,32,0,0,0,0,0,0,0,0,adware
33799,202.77.129.150,80,6,57654862,3,1,0,0,0,0,0,0,0,0,0,0,0,0.06937836396174185,19218287.333333332,33083044.543795455,57419065,2679,57654862,28827431,40434676.573207706,57419065,235797,0,0,0,0,0,0,0,0,0,80,32,0.05203377297130639,0.017344590990435463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
33826,202.77.129.150,80,6,53942857,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07415254256925992,17980952.333333332,30938729.14771087,53705675,4118,53942857,26971428.5,37807933.98012545,53705675,237182,0,0,0,0,0,0,0,0,0,80,32,0.055614406926944936,0.01853813564231498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
38210,125.88.193.226,80,6,25899235,2,0,0,0,0,0,0,0,0,0,0,0,0,0.07722235811212184,25899235,0,25899235,25899235,25899235,25899235,0,25899235,25899235,0,0,0,0,0,0,0,0,0,40,0,0.07722235811212184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,adware
51732,202.77.129.146,80,6,40650672,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04919967866705869,40650672,0,40650672,40650672,40650672,40650672,0,40650672,40650672,0,0,0,0,0,0,0,0,0,40,0,0.04919967866705869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1390,-1,0,20,0,0,0,0,0,0,0,0,adware
33824,202.77.129.150,80,6,55451530,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07213507003323444,18483843.333333332,31805211.733485714,55209112,9520,55451530,27725765,38867322.066805914,55209112,242418,0,0,0,0,0,0,0,0,0,80,32,0.05410130252492582,0.01803376750830861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
57509,202.77.129.150,443,6,55733779,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07176976102768844,18577926.333333332,31971383.25293218,55495066,5575,55733779,27866889.5,39072141.90993763,55495066,238713,0,0,0,0,0,0,0,0,0,80,32,0.053827320770766324,0.01794244025692211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
33819,202.77.129.150,80,6,55729960,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07177467918512771,18576653.333333332,31972440.569432236,55495006,1791,55729960,27864980,39074757.497921236,55495006,234954,0,0,0,0,0,0,0,0,0,80,32,0.05383100938884579,0.017943669796281928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
33813,202.77.129.150,80,6,55794174,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07169207308275592,18598058,32000872.580067452,55549257,10587,55794174,27897087,39106073.84304643,55549257,244917,0,0,0,0,0,0,0,0,0,80,32,0.05376905481206694,0.01792301827068898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
33815,202.77.129.150,80,6,55773451,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07171871075361645,18591150.333333332,31995753.70759805,55536428,4061,55773451,27886725.5,39102584.27108127,55536428,237023,0,0,0,0,0,0,0,0,0,80,32,0.053789033065212336,0.017929677688404113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
57514,202.77.129.150,443,6,55467917,3,1,0,0,0,0,0,0,0,0,0,0,0,0.07211375902217493,18489305.666666668,31800907.362283003,55209617,20703,55467917,27733958.5,38856448.88583161,55209617,258300,0,0,0,0,0,0,0,0,0,80,32,0.054085319266631196,0.018028439755543732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,adware
59233,36.110.213.49,80,6,44580850,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04486231195681554,44580850,0,44580850,44580850,44580850,44580850,0,44580850,44580850,0,0,0,0,0,0,0,0,0,40,0,0.04486231195681554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,adware
51122,192.229.173.173,80,6,540314,2,0,0,0,0,0,0,0,0,0,0,0,0,3.701551320158279,540314,0,540314,540314,540314,540314,0,540314,540314,0,0,0,0,0,0,0,0,0,64,0,3.701551320158279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,adware
80,10.42.0.42,33815,6,19,2,0,106,0,106,0,53,74.95331880577403,0,0,0,0,5578947.368421053,105263.15789473684,19,0,19,19,19,19,0,19,19,0,0,0,0,0,0,0,0,0,40,0,105263.15789473684,0,0,106,35.333333333333336,61.19912853410033,3745.3333333333335,0,0,0,0,1,0,0,0,0,53,53,0,40,0,0,0,0,0,0,2,106,0,0,115,-1,1,20,0,0,0,0,0,0,0,0,adware
443,10.42.0.42,57514,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,222222.22222222222,9,0,9,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,40,0,222222.22222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,115,-1,0,20,0,0,0,0,0,0,0,0,adware
33615,131.253.61.66,443,6,306892,8,11,997,11872,613,0,124.625,215.6206573061655,1460,0,1079.2727272727275,606.3302880294025,41933.318561578664,61.911030590566064,17049.555555555555,23462.681799031725,57495,5,253988,36284,24980.274858375757,57495,932,260545,26054.5,44301.27079002487,115040,5,0,0,0,0,180,224,26.067802353922552,35.84322823664351,0,1460,643.45,675.0683766537245,455717.3131578948,0,0,0,1,0,0,0,0,1,677.3157894736842,124.625,1079.2727272727273,180,0,0,0,0,0,0,8,997,11,11872,65535,63445,3,20,0,0,0,0,0,0,0,0,adware
